TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_ACONDICIONAMENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	OBSERVACAO	varchar	1000	0	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	INFORMACAO_COMPLEMENTAR	varchar	500	0	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	TRAJETO	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	ORIGEM_ENTIDADE	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_MUNICIPIO_ORIGEM	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_UF_ORIGEM	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	DESTINO_ENTIDADE	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_MUNICIPIO_DESTINO	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_UF_DESTINO	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	SIGLA_RNTC	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_EMPRESA	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_TIPO_TRANSPORTE	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_TIPO_EMBALAGEM_TRANSPORTE	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_DESCRICAO_TIPO_EVENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_REL_OCORRENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_USUARIO	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	CD_OCORRENCIA_VEICULO	int	4	10	0	YES	NO
dbo	OCORRENCIA_PRODUTOS_PERIGOSOS_HISTORICO	ORDEM_VEICULO	int	4	10	0	YES	NO
dbo	OCORRENCIA_PROTOCOLO	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_PROTOCOLO	PROTOCOLO	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_PROVIDENCIA	CD_OCORRENCIA_ACAO_PROVIDENCIA	int	4	10	0	NO	YES
dbo	OCORRENCIA_PROVIDENCIA	CD_OCORRENCIA	int	4	10	0	NO	NO
dbo	OCORRENCIA_PROVIDENCIA	DH_ACAO_PROVIDENCIA	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_PROVIDENCIA	BL_ACAO_CONCLUIDA	bit	1	1	0	YES	NO
dbo	OCORRENCIA_PROVIDENCIA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_PROVIDENCIA	CD_ACAO_PROVIDENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_PROVIDENCIA	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	OCORRENCIA_PROVIDENCIA	DH_ATUALIZACAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_PROVIDENCIA	OBSERVACAO	varchar	4000	0	0	YES	NO
dbo	OCORRENCIA_PROVIDENCIA	BL_AJUSTE_BURACO_NA_PISTA	bit	1	1	0	YES	NO
dbo	OCORRENCIA_REABERTURA	CD_OCORRENCIA_REABERTURA	int	4	10	0	NO	YES
dbo	OCORRENCIA_REABERTURA	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_REABERTURA	DH_REABERTURA	datetime	8	23	3	NO	NO
dbo	OCORRENCIA_REABERTURA	DH_REABERTURA_ENCERRAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_REABERTURA	CD_USUARIO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_OCORRENCIA_RECURSO	int	4	10	0	NO	YES
dbo	OCORRENCIA_RECURSO	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_RECURSO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	DH_ACIONAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_DESLOCAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_CHEGADA_LOCAL	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_SAIDA_LOCAL	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_INICIO_REMOCAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_FIM_REMOCAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	CD_MOTORISTA_1	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_MOTORISTA_2	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_MOTORISTA_3	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_STATUS	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RECURSO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_INICIO	datetime2	7	23	3	NO	NO
dbo	OCORRENCIA_RECURSO	DH_FIM	datetime2	7	23	3	NO	NO
dbo	OCORRENCIA_RECURSO	ATIVIDADE	varchar	20	0	0	YES	NO
dbo	OCORRENCIA_RECURSO	JUSTIFICATIVA_ATRASO	varchar	4000	0	0	YES	NO
dbo	OCORRENCIA_RECURSO	DH_CANCELAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	JUSTIFICATIVA_CANCELAMENTO	varchar	300	0	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_TIPO_ATENDIMENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_USUARIO_ACIONAMENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_USUARIO_JUSTIFICATIVA_ATRASO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	DH_CHEGADA_HOSPITAL	datetime2	7	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	DH_SAIDA_HOSPITAL	datetime2	7	23	3	YES	NO
dbo	OCORRENCIA_RECURSO	BL_AJUSTE_BURACO_NA_PISTA	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RECURSO	CD_RODOVIA_ACIONAMENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO	KM_METRO_ACIONAMENTO	decimal	5	7	3	YES	NO
dbo	OCORRENCIA_RECURSO	LONGITUDE_ACIONAMENTO	decimal	9	18	14	YES	NO
dbo	OCORRENCIA_RECURSO	LATITUDE_ACIONAMENTO	decimal	9	18	14	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_OCORRENCIA_RECURSO	int	4	10	0	NO	YES
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_RECURSO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_ACIONAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_DESLOCAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_CHEGADA_LOCAL	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_SAIDA_LOCAL	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_INICIO_REMOCAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_FIM_REMOCAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_MOTORISTA_1	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_MOTORISTA_2	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_MOTORISTA_3	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_STATUS	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_ATUALIZACAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_INICIO	datetime2	7	23	3	NO	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_FIM	datetime2	7	23	3	NO	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	ATIVIDADE	varchar	20	0	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	JUSTIFICATIVA_ATRASO	varchar	4000	0	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_CANCELAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	JUSTIFICATIVA_CANCELAMENTO	varchar	300	0	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_TIPO_ATENDIMENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_USUARIO_ACIONAMENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_USUARIO_JUSTIFICATIVA_ATRASO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_CHEGADA_HOSPITAL	datetime2	7	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	DH_SAIDA_HOSPITAL	datetime2	7	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_BKP_25022025	BL_AJUSTE_BURACO_NA_PISTA	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	CD_OCORRENCIA_RECURSO_EXTERNO	int	4	10	0	NO	YES
dbo	OCORRENCIA_RECURSO_EXTERNO	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	CD_RECURSO_EXTERNO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	CD_STATUS	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	OBSERVACAO	varchar	1000	0	0	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	DH_ACIONAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	DH_CHEGADA	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	CD_USUARIO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_EXTERNO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_OCORRENCIA_RECURSO	int	4	10	0	NO	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_RECURSO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_ACIONAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_DESLOCAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_CHEGADA_LOCAL	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_SAIDA_LOCAL	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_INICIO_REMOCAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_FIM_REMOCAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_MOTORISTA_1	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_MOTORISTA_2	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_MOTORISTA_3	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_STATUS	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_INICIO	datetime2	7	23	3	NO	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_FIM	datetime2	7	23	3	NO	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	ATIVIDADE	varchar	20	0	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	JUSTIFICATIVA_ATRASO	varchar	4000	0	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_CANCELAMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	JUSTIFICATIVA_CANCELAMENTO	varchar	300	0	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_TIPO_ATENDIMENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_USUARIO_ACIONAMENTO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_USUARIO_JUSTIFICATIVA_ATRASO	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_CHEGADA_HOSPITAL	datetime2	7	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	DH_SAIDA_HOSPITAL	datetime2	7	23	3	YES	NO
dbo	OCORRENCIA_RECURSO_HISTORICO	BL_AJUSTE_BURACO_NA_PISTA	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	CD_OCORRENCIA_RELEVANTE	int	4	10	0	NO	YES
dbo	OCORRENCIA_RELEVANTE	CD_OCORRENCIA	int	4	10	0	NO	NO
dbo	OCORRENCIA_RELEVANTE	DH_ENVIO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RELEVANTE	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RELEVANTE	CD_STATUS	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DATA_INICIO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DATA_FIM	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	STATUS_OCORRENCIA	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	RODOVIA	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	SENTIDO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	MARCO_QUILOMETRICO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	TIPO_PISTA	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	ORIGEM_OCORRENCIA	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	MUNICIPIO	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	TIPO_OCORRENCIA	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	VEICULOS_ENVOLVIDOS	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	TIPO_CARGA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DERRAMAMENTO_CARGA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DATA_INICIO_TRANSBORDO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DATA_FIM_TRANSBORDO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DATA_DESTOMBAMENTO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	INFO_ONIBUS	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	VITIMAS	varchar	10	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	ILESA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	LEVE	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	MODERADA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	GRAVE	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	FATAL	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	CONDICOES_CLIMATICAS	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	INTERDICAO_FAIXA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DESVIO	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	CONGESTIONAMENTO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	CONGEST_DETALHE	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	RECURSOS_ACIONADOS	varchar	1000	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	RECURSOS_EXTERNOS	varchar	1000	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DINAMICA_OCORRENCIA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	OBSERVACOES_GERAIS	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DH_INICIO	datetime2	8	27	7	NO	NO
dbo	OCORRENCIA_RELEVANTE	DH_FIM	datetime2	8	27	7	NO	NO
dbo	OCORRENCIA_RELEVANTE	COORDENADAS	varchar	255	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	NUMERO_FAIXAS	int	4	10	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	LOCAL	varchar	255	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	ACOSTAMENTO	varchar	255	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	VEICULO_OFICIAL	varchar	255	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE	DANOS_PATRIMONIO	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	CD_OCORRENCIA_RELEVANTE	int	4	10	0	NO	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	CD_OCORRENCIA	int	4	10	0	NO	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DH_ENVIO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	CD_STATUS	bit	1	1	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DATA_INICIO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DATA_FIM	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	STATUS_OCORRENCIA	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	RODOVIA	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	SENTIDO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	MARCO_QUILOMETRICO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	TIPO_PISTA	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	ORIGEM_OCORRENCIA	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	MUNICIPIO	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	TIPO_OCORRENCIA	varchar	200	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	VEICULOS_ENVOLVIDOS	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	TIPO_CARGA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DERRAMAMENTO_CARGA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DATA_INICIO_TRANSBORDO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DATA_FIM_TRANSBORDO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DATA_DESTOMBAMENTO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	INFO_ONIBUS	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	VITIMAS	varchar	10	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	ILESA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	LEVE	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	MODERADA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	GRAVE	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	FATAL	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	CONDICOES_CLIMATICAS	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	INTERDICAO_FAIXA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DESVIO	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	CONGESTIONAMENTO	varchar	100	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	CONGEST_DETALHE	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	RECURSOS_ACIONADOS	varchar	1000	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	RECURSOS_EXTERNOS	varchar	1000	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DINAMICA_OCORRENCIA	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	OBSERVACOES_GERAIS	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	COORDENADAS	varchar	255	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	NUMERO_FAIXAS	int	4	10	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	LOCAL	varchar	255	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	ACOSTAMENTO	varchar	255	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	VEICULO_OFICIAL	varchar	255	0	0	YES	NO
dbo	OCORRENCIA_RELEVANTE_HISTORICO	DANOS_PATRIMONIO	varchar	MAX	0	0	YES	NO
dbo	OCORRENCIA_SINOTICO	CD_OCORRENCIA_SINOTICO	int	4	10	0	NO	YES
dbo	OCORRENCIA_SINOTICO	CD_OCORRENCIA	int	4	10	0	NO	NO
dbo	OCORRENCIA_SINOTICO	CD_SINOTICO	int	4	10	0	NO	NO
dbo	OCORRENCIA_SINOTICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_SINOTICO	CD_STATUS	bit	1	1	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_OCORRENCIA_VEICULO	int	4	10	0	NO	YES
dbo	OCORRENCIA_VEICULO	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_VEICULO	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	ORDEM_VEICULO	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_VEICULO	DH_INICIO	datetime2	7	23	3	NO	NO
dbo	OCORRENCIA_VEICULO	DH_FIM	datetime2	7	23	3	NO	NO
dbo	OCORRENCIA_VEICULO	CD_USUARIO_RODOVIA	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_TIPO_CARGA	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	DESCRICAO_CARGA	varchar	1000	0	0	YES	NO
dbo	OCORRENCIA_VEICULO	PESO_CARGA	decimal	9	18	2	YES	NO
dbo	OCORRENCIA_VEICULO	CD_RECURSO_REMOCAO	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_DESTINO_REMOCAO	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	CPF	varchar	20	0	0	YES	NO
dbo	OCORRENCIA_VEICULO	NOME	varchar	50	0	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_SEGURADORA	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	CNH	varchar	20	0	0	YES	NO
dbo	OCORRENCIA_VEICULO	DH_VENCIMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_VEICULO	SEXO	char	1	0	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_NACIONALIDADE	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	DH_NASCIMENTO	datetime	8	23	3	YES	NO
dbo	OCORRENCIA_VEICULO	ANO	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_MARCA	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_MODELO	int	4	10	0	YES	NO
dbo	OCORRENCIA_VEICULO	CD_TIPO_VEICULO	int	4	10	0	YES	NO
