Objeto	Coluna	PK	FK	FKReferenceSource	FKReferenceFake
[dbo].[RODOVIA_TRECHO_CONSERVACAO]	CD_RODOVIA_TRECHO_CONSERVACAO	True	False	NULL	000000
[dbo].[RODOVIA_TRECHO_CONSERVACAO]	CD_RODOVIA	False	False	NULL	000000
[dbo].[ROTA_TRECHO_INSPECAO]	CD_ROTA_TRECHO_INSPECAO	True	False	NULL	000000
[dbo].[ROTA_TRECHO_INSPECAO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[ROTA_TRECHO_INSPECAO]	CD_ROTA	False	False	NULL	000000
[dbo].[SCRIPT_ATENDIMENTO_CHAMADO_TIPO_OCORRENCIA]	CD_SCRIPT_ATENDIMENTO_CHAMADO_TIPO_OCORRENCIA	True	False	NULL	000000
[dbo].[SCRIPT_ATENDIMENTO_CHAMADO_TIPO_OCORRENCIA]	CD_SCRIPT_ATENDIMENTO	False	False	NULL	000000
[dbo].[SCRIPT_ATENDIMENTO_CHAMADO_TIPO_OCORRENCIA]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[SCRIPTS_CONCESSAO]	CD_SCRIPTS_CONCESSAO	True	False	NULL	000000
[dbo].[SCRIPTS_CONCESSAO]	CD_FUNCIONALIDADE	False	False	NULL	000000
[dbo].[SEGURADORA]	CD_SEGURADORA	True	False	NULL	000000
[dbo].[SEGURANCA_DETALHE]	CD_SEGURANCA_DETALHE	True	False	NULL	000000
[dbo].[SEMANA]	CD_SEMANA	True	False	NULL	000000
[dbo].[SEMANA]	CD_SEMANA_RETOFF	False	False	NULL	000000
[dbo].[SENTIDO]	CD_SENTIDO	True	False	NULL	000000
[dbo].[SENTIDO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[SENTIDO_HISTORICO]	CD_SENTIDO	False	False	NULL	000000
[dbo].[SENTIDO_HISTORICO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[SENTIDO_OBRA]	CD_SENTIDO	True	False	NULL	000000
[dbo].[SEQUENCIA]	CD_SEQUENCIA	True	False	NULL	000000
[dbo].[SERVICO_CONSERVACAO]	CD_SERVICO_CONSERVACAO	True	False	NULL	000000
[dbo].[SERVIDOR]	CD_SERVIDOR	True	False	NULL	000000
[dbo].[SERVIDOR]	CD_TIPO_ATIVO	False	False	NULL	000000
[dbo].[SERVIDOR]	CD_TIPO_CONEXAO	False	False	NULL	000000
[dbo].[SERVIDOR]	CD_TIPO_DATABASE	False	False	NULL	000000
[dbo].[SERVIDOR]	CD_TIPO_SERVIDOR	False	False	NULL	000000
[dbo].[SERVIDOR_AD]	CD_SERVIDOR_AD	True	False	NULL	000000
[dbo].[SERVIDOR_EMAIL]	CD_SERVIDOR_EMAIL	True	False	NULL	000000
[dbo].[SERVIDOR_EMAIL]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[SEXO_ANIMAL]	CD_SEXO_ANIMAL	True	False	NULL	000000
[dbo].[SINALIZACAO_ITENS]	CD_SINALIZACAO_ITENS	True	False	NULL	000000
[dbo].[SINALIZACAO_SEMAFORO]	CD_SINALIZACAO_SEMAFORO	True	False	NULL	000000
[dbo].[SITUACAO]	CD_SITUACAO	True	False	NULL	000000
[dbo].[SITUACAO_ANIMAL]	CD_SITUACAO_ANIMAL	True	False	NULL	000000
[dbo].[SITUACAO_ANIMAL]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[SOLICITACAO_OCORRENCIA]	CD_SOLICITACAO_OCORRENCIA	True	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_MOTIVO_CANCELAMENTO	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_ORIGEM_OCORRENCIA	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_PISTA	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_RECURSO	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_REDE	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_RODOVIA	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_SENTIDO	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_TIPO_ACIDENTE	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[SOLICITACAO_OCORRENCIA]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[STATUS_ANALISE_ACIDENTE_DELIBERACAO]	CD_STATUS_ANALISE_ACIDENTE_DELIBERACAO	True	False	NULL	000000
[dbo].[STATUS_ANALISE_ACIDENTE_DELIBERACAO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[STATUS_CONSERVA]	CD_STATUS_CONSERVA	True	False	NULL	000000
[dbo].[STATUS_KARTADO]	CD_STATUS_KARTADO	True	False	NULL	000000
[dbo].[STATUS_OBRA]	CD_STATUS_OBRA	True	False	NULL	000000
[dbo].[STATUS_OCORRENCIA]	CD_STATUS_OCORRENCIA	True	False	NULL	000000
[dbo].[SUB_ELEMENTO_CONSERVACAO]	CD_SUB_ELEMENTO_CONSERVACAO	True	False	NULL	000000
[dbo].[SUB_ELEMENTO_SERVICO_UNIDADE_CONSERVACAO]	CD_SUB_ELEMENTO_SERVICO_UNIDADE_CONSERVACAO	True	False	NULL	000000
[dbo].[SUB_ELEMENTO_SERVICO_UNIDADE_CONSERVACAO]	CD_SERVICO_CONSERVACAO	False	False	NULL	000000
[dbo].[SUB_ELEMENTO_SERVICO_UNIDADE_CONSERVACAO]	CD_SUB_ELEMENTO_CONSERVACAO	False	False	NULL	000000
[dbo].[SUB_ELEMENTO_SERVICO_UNIDADE_CONSERVACAO]	CD_UNIDADE_CONSERVACAO	False	False	NULL	000000
[dbo].[SUB_TRECHO]	CD_SUB_TRECHO	True	False	NULL	000000
[dbo].[SUB_TRECHO]	CD_TRECHO	False	False	NULL	000000
[dbo].[SUB_TRECHO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[SUBAGRUPAMENTO_RELATORIO]	CD_SUBAGRUPAMENTO	True	False	NULL	000000
[dbo].[SUBGRUPO_INSUMOS]	CD_SUBGRUPO	True	False	NULL	000000
[dbo].[SUBGRUPO_INSUMOS]	CD_GRUPO	False	False	NULL	000000
[dbo].[SUBPROGRAMA_ATIVIDADE]	CD_SUBPROGRAMA_ATIVIDADE	True	False	NULL	000000
[dbo].[SUBPROGRAMA_ATIVIDADE]	CD_ATIVIDADE	False	False	NULL	000000
[dbo].[SUBPROGRAMA_ATIVIDADE]	CD_SUBPROGRAMA	False	False	NULL	000000
[dbo].[SUBPROGRAMA_OBRA]	CD_SUBPROGRAMA	True	False	NULL	000000
[dbo].[SUBTIPO_ACIDENTE]	CD_SUBTIPO_ACIDENTE	True	False	NULL	000000
[dbo].[SUBTIPO_ACIDENTE]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[SUBTIPO_ACIDENTE]	CD_TIPO_ACIDENTE	False	False	NULL	000000
[dbo].[SUBTIPO_CONSERVACAO]	CD_SUBTIPO_CONSERVACAO	True	False	NULL	000000
[dbo].[SUBTIPO_CONSERVACAO]	CD_TIPO_CONSERVACAO	False	False	NULL	000000
[dbo].[SUBTIPO_CONSERVACAO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[SUBTIPO_OCORRENCIA]	CD_SUBTIPO_OCORRENCIA	True	False	NULL	000000
[dbo].[SUBTIPO_OCORRENCIA]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[SUBTIPO_OCORRENCIA]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[TABELAS_PADRONIZADAS]	CD_TABELAS	True	False	NULL	000000
[dbo].[TABELAS_PADRONIZADAS]	CD_TIPO_TABELA	False	False	NULL	000000
[dbo].[TD_MUNICIPIO]	CD_MUNICIPIO	True	False	NULL	000000
[dbo].[TD_MUNICIPIO]	CD_UF	False	False	NULL	000000
[dbo].[TD_TIPO_ACIDENTE]	CD_TIPO_ACIDENTE	True	False	NULL	000000
[dbo].[TD_TIPO_VEICULO]	CD_TIPO_VEICULO	True	False	NULL	000000
[dbo].[TD_TIPO_VIAGEM]	CD_TIPO_VIAGEM	True	False	NULL	000000
[dbo].[TD_UF]	CD_UF	True	False	NULL	000000
[dbo].[TECLA_ATALHO_PAINEL]	CD_TECLA_ATALHO_PAINEL	True	False	NULL	000000
[dbo].[TECLA_ATALHO_PAINEL]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[TELEFONE_PAIS]	CD_TELEFONE_PAIS	True	False	NULL	000000
[dbo].[TELEMETRIA_TEMPORARIA]	CD_AUD_STATUS_TELEMETRIA	True	False	NULL	000000
[dbo].[TELEMETRIA_TEMPORARIA]	CD_ALTERACAO_STATUS	False	False	NULL	000000
[dbo].[TELEMETRIA_TEMPORARIA]	CD_ATIVO	False	False	NULL	000000
[dbo].[TELEMETRIA_TEMPORARIA]	CD_STATUS_ATIVO	False	False	NULL	000000
[dbo].[TELEMETRIA_TEMPORARIA]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[TELEMETRIA_TOR]	CD_TELEMETRIA	True	False	NULL	000000
[dbo].[TEMPO_HABILITACAO_CONDUTOR]	CD_TEMPO_HABILITACAO_CONDUTOR	True	False	NULL	000000
[dbo].[TEMPO_HABILITACAO_CONDUTOR]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TEMPO_RELEVANCIA]	CD_TEMPO_RELEVANCIA	True	False	NULL	000000
[dbo].[TIPO_ACAO_ANALISE_ACIDENTE_DELIBERACAO]	CD_TIPO_ACAO_ANALISE_ACIDENTE_DELIBERACAO	True	False	NULL	000000
[dbo].[TIPO_ACAO_ANALISE_ACIDENTE_DELIBERACAO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_ACIDENTE]	CD_TIPO_ACIDENTE	True	False	NULL	000000
[dbo].[TIPO_ACIDENTE]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_ACIDENTE]	CD_EXPORTACAO	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE]	CD_RELGRUPO	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_1]	CD_TIPO_ACIDENTE_DETALHE_NIVEL_1	True	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_1]	CD_DETALHE_NIVEL_1	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_2]	CD_TIPO_ACIDENTE_DETALHE_NIVEL_2	True	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_2]	CD_DETALHE_NIVEL_2	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_2]	CD_TIPO_ACIDENTE	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_3]	CD_TIPO_ACIDENTE_DETALHE_NIVEL_3	True	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_3]	CD_DETALHE_NIVEL_3	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_3]	CD_TIPO_ACIDENTE	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_4]	CD_TIPO_ACIDENTE_DETALHE_NIVEL_4	True	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_4]	CD_DETALHE_NIVEL_4	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_DETALHE_NIVEL_4]	CD_TIPO_ACIDENTE	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_HIERARQUIA_NIVEIS]	CD_TIPO_ACIDENTE_HIERARQUIA_NIVEIS	True	False	NULL	000000
[dbo].[TIPO_ACIDENTE_HIERARQUIA_NIVEIS]	CD_DETALHE_NIVEL_2	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_HIERARQUIA_NIVEIS]	CD_DETALHE_NIVEL_3	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_HIERARQUIA_NIVEIS]	CD_DETALHE_NIVEL_4	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_HIERARQUIA_NIVEIS]	CD_DETALHE_NIVEL_5	False	False	NULL	000000
[dbo].[TIPO_ACIDENTE_HIERARQUIA_NIVEIS]	CD_TIPO_ACIDENTE	False	False	NULL	000000
[dbo].[TIPO_AGRUPAMENTO_RELATORIO]	CD_TIPO_AGRUPAMENTO_RELATORIO	True	False	NULL	000000
[dbo].[TIPO_AGRUPAMENTO_RELATORIO]	CD_RELATORIO	False	False	NULL	000000
[dbo].[TIPO_ALERTA]	CD_TIPO_ALERTA	True	False	NULL	000000
[dbo].[TIPO_ANEXO]	CD_TIPO_ANEXO	True	False	NULL	000000
[dbo].[TIPO_ATENDIMENTO]	CD_TIPO_ATENDIMENTO	True	False	NULL	000000
[dbo].[TIPO_ATENDIMENTO_MEDICO]	CD_TIPO_ATENDIMENTO_MEDICO	True	False	NULL	000000
[dbo].[TIPO_ATENDIMENTO_POR_RECURSO]	CD_TIPO_ATENDIMENTO_POR_RECURSO	True	False	NULL	000000
[dbo].[TIPO_ATENDIMENTO_POR_RECURSO]	CD_RECURSO	False	False	NULL	000000
[dbo].[TIPO_ATENDIMENTO_POR_RECURSO]	CD_TIPO_ATENDIMENTO_RECURSO	False	False	NULL	000000
[dbo].[TIPO_ATENDIMENTO_POR_RECURSO]	CD_USUARIO_CRIACAO	False	False	NULL	000000
[dbo].[TIPO_ATENDIMENTO_RECURSO]	CD_TIPO_ATENDIMENTO_RECURSO	True	False	NULL	000000
[dbo].[TIPO_ATENDIMENTO_RECURSO]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_ATENDIMENTO_RECURSO]	CD_GRUPO_TIPO_ATENDIMENTO_RECURSO	False	True	[dbo].[GRUPO_TIPO_ATENDIMENTO_RECURSO].[CD_GRUPO_TIPO_ATENDIMENTO_RECURSO]	000000
[dbo].[TIPO_ATROPELAMENTO]	CD_TIPO_ATROPELAMENTO	True	False	NULL	000000
[dbo].[TIPO_ATROPELAMENTO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_BO]	CD_TIPO_BO	True	False	NULL	000000
[dbo].[TIPO_CONGESTIONAMENTO]	CD_TIPO_CONGESTIONAMENTO	True	False	NULL	000000
[dbo].[TIPO_CONSERVACAO]	CD_TIPO_CONSERVACAO	True	False	NULL	000000
[dbo].[TIPO_CONSERVACAO]	CD_CATEGORIA	False	False	NULL	000000
[dbo].[TIPO_CONSERVACAO]	CD_TIPO_SERVICO	False	False	NULL	000000
[dbo].[TIPO_CONSERVACAO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_CONSERVACAO_HISTORICO]	CD_CATEGORIA	False	False	NULL	000000
[dbo].[TIPO_CONSERVACAO_HISTORICO]	CD_TIPO_CONSERVACAO	False	False	NULL	000000
[dbo].[TIPO_CONSERVACAO_HISTORICO]	CD_TIPO_SERVICO	False	False	NULL	000000
[dbo].[TIPO_CONSERVACAO_HISTORICO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_DANO]	CD_TIPO_DANO	True	False	NULL	000000
[dbo].[TIPO_DANO]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_DANO]	CD_CATEGORIA	False	False	NULL	000000
[dbo].[TIPO_DANO]	CD_TIPO_SERVICO	False	False	NULL	000000
[dbo].[TIPO_DANO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_DANO_HISTORICO]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_DANO_HISTORICO]	CD_CATEGORIA	False	False	NULL	000000
[dbo].[TIPO_DANO_HISTORICO]	CD_TIPO_DANO	False	False	NULL	000000
[dbo].[TIPO_DANO_HISTORICO]	CD_TIPO_SERVICO	False	False	NULL	000000
[dbo].[TIPO_DANO_HISTORICO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_DANO_RESULTADO_FINAL]	CD_TIPO_DANO_RESULTADO_FINAL	True	False	NULL	000000
[dbo].[TIPO_DISPARO]	CD_TIPO_DISPARO	True	False	NULL	000000
[dbo].[TIPO_DISPARO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[TIPO_DOCUMENTO]	CD_TIPO_DOCUMENTO	True	False	NULL	000000
[dbo].[TIPO_EMBALAGEM_TRANSPORTE]	CD_TIPO_EMBALAGEM_TRANSPORTE	True	False	NULL	000000
[dbo].[TIPO_EMBALAGEM_TRANSPORTE]	CD_TIPO_TRANSPORTE	False	False	NULL	000000
[dbo].[TIPO_EMBALAGEM_TRANSPORTE]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_EMPRESA]	CD_TIPO_EMPRESA	True	False	NULL	000000
[dbo].[TIPO_EMPRESA]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_ENCAMINHAMENTO_OUVIDORIA]	CD_TIPO_ENCAMINHAMENTO_OUVIDORIA	True	False	NULL	000000
[dbo].[TIPO_ENVIO]	CD_TIPO_ENVIO	True	False	NULL	000000
[dbo].[TIPO_ENVIO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[TIPO_EVENTO]	CD_TIPO_EVENTO	True	False	NULL	000000
[dbo].[TIPO_EVENTO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_INTERDICAO_OBRA]	CD_INTERDICAO_OBRA	True	False	NULL	000000
[dbo].[TIPO_INTERDICAO_OBRA]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[TIPO_LESAO]	CD_TIPO_LESAO	True	False	NULL	000000
[dbo].[TIPO_LINKS_TELEFONES_UTEIS]	CD_TIPO_LINKS_TELEFONES_UTEIS	True	False	NULL	000000
[dbo].[TIPO_LOCAL]	CD_TIPO_LOCAL	True	False	NULL	000000
[dbo].[TIPO_MANUTENCAO]	CD_TIPO_MANUTENCAO	True	False	NULL	000000
[dbo].[TIPO_MEIOS_ATINGIDOS]	CD_TIPO_MEIOS_ATINGIDOS	True	False	NULL	000000
[dbo].[TIPO_MEIOS_ATINGIDOS]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_OBITO]	CD_TIPO_OBITO	True	False	NULL	000000
[dbo].[TIPO_OBITO]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_OBRA]	CD_TIPO_OBRA	True	False	NULL	000000
[dbo].[TIPO_OCORRENCIA]	CD_TIPO_OCORRENCIA	True	False	NULL	000000
[dbo].[TIPO_OCORRENCIA]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_OCORRENCIA]	CD_CLASSE_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA]	CD_GRAVIDADE_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA]	CD_GRUPO_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA]	CD_ICONE_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_HISTORICO]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_OCORRENCIA_HISTORICO]	CD_CLASSE_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_HISTORICO]	CD_GRAVIDADE_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_HISTORICO]	CD_GRUPO_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_HISTORICO]	CD_ICONE_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_HISTORICO]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_PROVIDENCIA]	CD_TIPO_OCORRENCIA_ACAO_PROVIDENCIA	True	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_PROVIDENCIA]	CD_ACAO_PROVIDENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_PROVIDENCIA]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_TIPO_ACIDENTE]	CD_TIPO_OCORRENCIA_TIPO_ACIDENTE	True	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_TIPO_ACIDENTE]	CD_TIPO_ACIDENTE	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_TIPO_ACIDENTE]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[TIPO_OCORRENCIA_TOTEM]	CD_TIPO_OCORRENCIA_TOTEM	True	False	NULL	000000
[dbo].[TIPO_PAINEL_ALERTA]	CD_TIPO_ALERTA	True	False	NULL	000000
[dbo].[TIPO_PAINEL_ALERTA]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_PAVIMENTO]	CD_TIPO_PAVIMENTO	True	False	NULL	000000
[dbo].[TIPO_PISTA]	CD_TIPO_PISTA	True	False	NULL	000000
[dbo].[TIPO_PRACA_PISTA]	CD_TIPO_PISTA	True	False	NULL	000000
[dbo].[TIPO_PRESTADOR]	CD_TIPO_PRESTADOR	True	False	NULL	000000
[dbo].[TIPO_PRESTADOR]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_RECURSO]	CD_TIPO_RECURSO	True	False	NULL	000000
[dbo].[TIPO_RECURSO]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_RECURSO]	CD_GRUPO_TIPO_RECURSO	False	True	[dbo].[GRUPO_TIPO_RECURSO].[CD_GRUPO_TIPO_RECURSO]	000000
[dbo].[TIPO_RECURSO]	CD_TIPO_ATENDIMENTO_DEFAULT	False	False	NULL	000000
[dbo].[TIPO_RECURSO]	CD_USUARIO_MANIPULADOR	False	False	NULL	000000
[dbo].[TIPO_RECURSO_TIPO_ATENDIMENTO]	CD_TIPO_RECURSO_TIPO_ATENDIMENTO	True	False	NULL	000000
[dbo].[TIPO_RECURSO_TIPO_ATENDIMENTO]	CD_RECURSO	False	False	NULL	000000
[dbo].[TIPO_RECURSO_TIPO_ATENDIMENTO]	CD_TIPO_ATENDIMENTO_RECURSO	False	False	NULL	000000
[dbo].[TIPO_RECURSO_TIPO_ATENDIMENTO]	CD_TIPO_RECURSO	False	False	NULL	000000
[dbo].[TIPO_REFERENCIA]	CD_TIPO_REFERENCIA	True	False	NULL	000000
[dbo].[TIPO_REGISTRO_VEICULO]	CD_TIPO_REGISTRO_VEICULO	True	False	NULL	000000
[dbo].[TIPO_RELATORIO]	CD_TIPO_RELATORIO	True	False	NULL	000000
[dbo].[TIPO_RETORNO_OUVIDORIA]	CD_TIPO_RETORNO_OUVIDORIA	True	False	NULL	000000
[dbo].[TIPO_SERVIDOR]	CD_TIPO_SERVIDOR	True	False	NULL	000000
[dbo].[TIPO_TABELAS_PADRONIZADAS]	CD_TIPO_TABELAS_PADRONIZADAS	True	False	NULL	000000
[dbo].[TIPO_TEMPLATE]	CD_TIPO_TEMPLATE	True	False	NULL	000000
[dbo].[TIPO_TRANSPORTE]	CD_TIPO_TRANSPORTE	True	False	NULL	000000
[dbo].[TIPO_TRANSPORTE]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_TRECHO_EXCECAO]	CD_TIPO_TRECHO_EXCECAO	True	False	NULL	000000
[dbo].[TIPO_VEICULO]	CD_TIPO_VEICULO	True	False	NULL	000000
[dbo].[TIPO_VEICULO]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPO_VEICULO]	CD_ARTESP_RELATORIO_TIPO_VEICULO	False	False	NULL	000000
[dbo].[TIPO_VEICULO]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[TIPO_VEICULO]	CD_NOVO	False	False	NULL	000000
[dbo].[TIPO_VEICULO]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TIPO_VEICULO_ACOPLADO]	CD_TIPO_VEICULO_ACLOPADO	True	False	NULL	000000
[dbo].[TIPO_VEICULO_DETALHE_1]	CD_TIPO_VEICULO_DETALHE_1	True	False	NULL	000000
[dbo].[TIPO_VEICULO_DETALHE_1]	CD_DETALHE_VEICULO_1	False	False	NULL	000000
[dbo].[TIPO_VEICULO_DETALHE_1]	CD_TIPO_VEICULO	False	False	NULL	000000
[dbo].[TIPO_VEICULO_DETALHE_2]	CD_TIPO_VEICULO_DETALHE_2	True	False	NULL	000000
[dbo].[TIPO_VEICULO_DETALHE_2]	CD_DETALHE_VEICULO_2	False	False	NULL	000000
[dbo].[TIPO_VEICULO_DETALHE_2]	CD_TIPO_VEICULO	False	False	NULL	000000
[dbo].[TIPO_VITIMA]	CD_TIPO_VITIMA	True	False	NULL	000000
[dbo].[TIPO_VITIMA]	CD_AGENCIA	False	False	NULL	[dbo].[AGENCIA].[CD_AGENCIA]
[dbo].[TIPOLOGIA_ACIDENTE]	CD_TIPOLOGIA_ACIDENTE	True	False	NULL	000000
[dbo].[TIPOLOGIA_ACIDENTE]	CD_USUARIO	False	False	NULL	[dbo].[USUARIO].[CD_USUARIO]
[dbo].[TOTEM_OUVIDORIA]	CD_TOTEM_OUVIDORIA	True	False	NULL	000000
[dbo].[TOTEM_OUVIDORIA]	CD_ATENDIMENTO_VOIP	False	False	NULL	000000
[dbo].[TOTEM_OUVIDORIA]	CD_CONCESSAO	False	False	NULL	[dbo].[CONCESSAO].[CD_CONCESSAO]
[dbo].[TOTEM_OUVIDORIA]	CD_OCORRENCIA_TOTEM	False	False	NULL	000000
[dbo].[TOTEM_OUVIDORIA]	CD_TIPO_OCORRENCIA	False	False	NULL	000000
[dbo].[TOTEM_PERGUNTAS_RESPOSTAS]	CD_PERGUNTAS_RESPOSTAS	True	False	NULL	000000
[dbo].[TOTEM_PERGUNTAS_RESPOSTAS]	CD_USUARIO_ALTERACAO	False	False	NULL	000000
[dbo].[TOTEM_PERGUNTAS_RESPOSTAS]	CD_USUARIO_CRIACAO	False	False	NULL	000000
[dbo].[TRANSFERENCIA_HOSPITAL]	CD_TRANSFERENCIA_HOSPITAL	True	False	NULL	000000
[dbo].[TRATAMENTO_OUVIDORIA]	CD_OUVIDORIA	True	False	NULL	000000
